[Measurement conditions]
Sample identification,
91.3800,0.0
91.4000,0.0
91.4200,1.0
91.4400,1.0
91.4600,1.0
91.4800,2.0
91.5000,2.0
91.5200,0.0
91.5400,1.0
91.5600,1.0
91.5800,1.0
91.6000,0.0
91.6200,1.0
91.6400,1.0
91.6600,0.0
91.6800,1.0
91.7000,0.0
91.7200,0.0
91.7400,1.0
91.7600,0.0
91.7800,2.0
91.8000,0.0
91.8200,1.0
91.8400,3.0
91.8600,1.0
91.8800,2.0
91.9000,1.0
91.9200,2.0
91.9400,1.0
91.9600,0.0
91.9800,2.0
92.0000,2.0
92.0200,0.0
92.0400,1.0
92.0600,2.0
92.0800,1.0
92.1000,2.0
92.1200,2.0
92.1400,0.0
92.1600,0.0
92.1800,0.0
92.2000,0.0
92.2200,1.0
92.2400,0.0
92.2600,1.0
92.2800,0.0
92.3000,0.0
92.3200,2.0
92.3400,1.0
92.3600,2.0
92.3800,0.0
92.4000,0.0
92.4200,1.0
92.4400,0.0
92.4600,0.0
92.4800,0.0
92.5000,2.0
92.5200,2.0
92.5400,0.0
92.5600,1.0
92.5800,1.0
92.6000,3.0
92.6200,3.0
92.6400,0.0
92.6600,1.0
92.6800,2.0
92.7000,0.0
92.7200,1.0
92.7400,4.0
92.7600,2.0
92.7800,0.0
92.8000,0.0
92.8200,2.0
92.8400,1.0
92.8600,0.0
92.8800,1.0
92.9000,2.0
92.9200,1.0
92.9400,2.0
92.9600,0.0
92.9800,4.0
93.0000,1.0
93.0200,1.0
93.0400,2.0
93.0600,0.0
93.0800,0.0
93.1000,3.0
93.1200,3.0
93.1400,0.0
93.1600,0.0
93.1800,3.0
93.2000,0.0
93.2200,1.0
93.2400,1.0
93.2600,1.0
93.2800,0.0
93.3000,2.0
93.3200,3.0
93.3400,1.0
93.3600,0.0
93.3800,1.0
93.4000,1.0
93.4200,1.0
93.4400,1.0
93.4600,1.0
93.4800,2.0
93.5000,3.0
93.5200,0.0
93.5400,1.0
93.5600,1.0
93.5800,0.0
93.6000,0.0
93.6200,0.0
93.6400,0.0
93.6600,3.0
93.6800,0.0
93.7000,1.0
93.7200,2.0
93.7400,0.0
93.7600,2.0
93.7800,0.0
93.8000,1.0
93.8200,0.0
93.8400,0.0
93.8600,0.0
93.8800,0.0
93.9000,0.0
93.9200,0.0
93.9400,1.0
93.9600,2.0
93.9800,2.0
94.0000,5.0
94.0200,2.0
94.0400,1.0
94.0600,0.0
94.0800,0.0
94.1000,0.0
94.1200,0.0
94.1400,1.0
94.1600,1.0
94.1800,3.0
94.2000,1.0
94.2200,2.0
94.2400,0.0
94.2600,1.0
94.2800,1.0
94.3000,0.0
94.3200,1.0
94.3400,2.0
94.3600,2.0
94.3800,2.0
94.4000,2.0
94.4200,1.0
94.4400,0.0
94.4600,0.0
94.4800,1.0
94.5000,2.0
94.5200,1.0
94.5400,0.0
94.5600,0.0
94.5800,1.0
94.6000,1.0
94.6200,0.0
94.6400,0.0
94.6600,0.0
94.6800,3.0
94.7000,0.0
94.7200,0.0
94.7400,1.0
94.7600,2.0
94.7800,0.0
94.8000,1.0
94.8200,1.0
94.8400,2.0
94.8600,0.0
94.8800,1.0
94.9000,0.0
94.9200,0.0
94.9400,1.0
94.9600,1.0
94.9800,1.0
95.0000,1.0
95.0200,0.0
95.0400,0.0
95.0600,1.0
95.0800,3.0
95.1000,1.0
95.1200,0.0
95.1400,3.0
95.1600,2.0
95.1800,1.0
95.2000,1.0
95.2200,1.0
95.2400,3.0
95.2600,1.0
95.2800,1.0
95.3000,0.0
95.3200,2.0
95.3400,1.0
95.3600,1.0
95.3800,1.0
95.4000,1.0
95.4200,1.0
95.4400,1.0
95.4600,0.0
95.4800,2.0
95.5000,0.0
95.5200,1.0
95.5400,1.0
95.5600,4.0
95.5800,1.0
95.6000,1.0
95.6200,1.0
95.6400,2.0
95.6600,1.0
95.6800,0.0
95.7000,3.0
95.7200,1.0
95.7400,1.0
95.7600,1.0
95.7800,2.0
95.8000,0.0
95.8200,3.0
95.8400,1.0
95.8600,1.0
95.8800,1.0
95.9000,0.0
95.9200,0.0
95.9400,0.0
95.9600,1.0
95.9800,0.0
96.0000,1.0
96.0200,1.0
96.0400,3.0
96.0600,0.0
96.0800,0.0
96.1000,5.0
96.1200,0.0
96.1400,2.0
96.1600,0.0
96.1800,0.0
96.2000,1.0
96.2200,2.0
96.2400,1.0
96.2600,1.0
96.2800,0.0
96.3000,0.0
96.3200,0.0
96.3400,4.0
96.3600,1.0
96.3800,1.0
96.4000,1.0
96.4200,2.0
96.4400,2.0
96.4600,1.0
96.4800,4.0
96.5000,1.0
96.5200,2.0
96.5400,3.0
96.5600,2.0
96.5800,0.0
96.6000,1.0
96.6200,1.0
96.6400,1.0
96.6600,1.0
96.6800,0.0
96.7000,0.0
96.7200,0.0
96.7400,4.0
96.7600,0.0
96.7800,2.0
96.8000,1.0
96.8200,0.0
96.8400,5.0
96.8600,2.0
96.8800,2.0
96.9000,0.0
96.9200,1.0
96.9400,1.0
96.9600,3.0
96.9800,1.0
97.0000,1.0
97.0200,1.0
97.0400,1.0
97.0600,0.0
97.0800,0.0
97.1000,1.0
97.1200,2.0
97.1400,0.0
97.1600,0.0
97.1800,0.0
97.2000,1.0
97.2200,2.0
97.2400,1.0
97.2600,0.0
97.2800,2.0
97.3000,1.0
97.3200,1.0
97.3400,4.0
97.3600,1.0
97.3800,1.0
97.4000,2.0
97.4200,1.0
97.4400,0.0
97.4600,1.0
97.4800,2.0
97.5000,2.0
97.5200,1.0
97.5400,0.0
97.5600,1.0
97.5800,2.0
97.6000,0.0
97.6200,0.0
97.6400,0.0
97.6600,0.0
97.6800,1.0
97.7000,0.0
97.7200,0.0
97.7400,2.0
97.7600,1.0
97.7800,0.0
97.8000,1.0
97.8200,1.0
97.8400,0.0
97.8600,3.0
97.8800,1.0
97.9000,0.0
97.9200,2.0
97.9400,0.0
97.9600,2.0
97.9800,2.0
98.0000,1.0
98.0200,1.0
98.0400,0.0
98.0600,0.0
98.0800,0.0
98.1000,1.0
98.1200,0.0
98.1400,1.0
98.1600,1.0
98.1800,1.0
98.2000,1.0
98.2200,1.0
98.2400,1.0
98.2600,3.0
98.2800,2.0
98.3000,1.0
98.3200,0.0
98.3400,1.0
98.3600,2.0
98.3800,0.0
98.4000,0.0
98.4200,2.0
98.4400,0.0
98.4600,3.0
98.4800,0.0
98.5000,1.0
98.5200,0.0
98.5400,0.0
98.5600,0.0
98.5800,0.0
98.6000,0.0
98.6200,0.0
98.6400,1.0
98.6600,0.0
98.6800,1.0
98.7000,1.0
98.7200,2.0
98.7400,0.0
98.7600,1.0
98.7800,1.0
98.8000,1.0
98.8200,0.0
98.8400,0.0
98.8600,1.0
98.8800,0.0
98.9000,1.0
98.9200,0.0
98.9400,0.0
98.9600,0.0
98.9800,1.0
99.0000,2.0
99.0200,0.0
99.0400,1.0
99.0600,1.0
99.0800,1.0
99.1000,0.0
99.1200,1.0
99.1400,4.0
99.1600,1.0
99.1800,1.0
99.2000,0.0
99.2200,1.0
99.2400,2.0
99.2600,2.0
99.2800,1.0
99.3000,1.0
99.3200,1.0
99.3400,1.0
99.3600,0.0
99.3800,1.0
99.4000,0.0
99.4200,1.0
99.4400,0.0
99.4600,1.0
99.4800,0.0
99.5000,0.0
99.5200,0.0
99.5400,2.0
99.5600,2.0
99.5800,0.0
99.6000,0.0
99.6200,0.0
99.6400,1.0
99.6600,2.0
99.6800,0.0
99.7000,0.0
99.7200,2.0
99.7400,1.0
99.7600,0.0
99.7800,2.0
99.8000,2.0
99.8200,1.0
99.8400,0.0
99.8600,1.0
99.8800,0.0
99.9000,0.0
99.9200,1.0
99.9400,1.0
99.9600,1.0
99.9800,2.0
100.0000,0.0
100.0200,1.0
100.0400,0.0
100.0600,1.0
100.0800,3.0
100.1000,1.0
100.1200,1.0
100.1400,2.0
100.1600,3.0
100.1800,1.0
100.2000,4.0
100.2200,1.0
100.2400,2.0
100.2600,0.0
100.2800,0.0
100.3000,0.0
100.3200,0.0
100.3400,0.0
100.3600,3.0
100.3800,3.0
100.4000,2.0
100.4200,0.0
100.4400,2.0
100.4600,2.0
100.4800,0.0
100.5000,2.0
100.5200,1.0
100.5400,1.0
100.5600,1.0
100.5800,1.0
100.6000,1.0
100.6200,0.0
100.6400,0.0
100.6600,1.0
100.6800,1.0
100.7000,0.0
100.7200,1.0
100.7400,1.0
100.7600,0.0
100.7800,0.0
100.8000,2.0
100.8200,0.0
100.8400,1.0
100.8600,3.0
100.8800,2.0
100.9000,0.0
100.9200,0.0
100.9400,3.0
100.9600,1.0
100.9800,0.0
101.0000,0.0
101.0200,0.0
101.0400,1.0
101.0600,1.0
101.0800,0.0
101.1000,3.0
101.1200,1.0
101.1400,0.0
101.1600,1.0
101.1800,0.0
101.2000,2.0
101.2200,2.0
101.2400,1.0
101.2600,1.0
101.2800,0.0
101.3000,0.0
101.3200,1.0
101.3400,0.0
101.3600,0.0
101.3800,2.0
101.4000,1.0
101.4200,2.0
101.4400,0.0
101.4600,1.0
101.4800,1.0
101.5000,2.0
101.5200,1.0
101.5400,2.0
101.5600,1.0
101.5800,0.0
101.6000,6.0
101.6200,2.0
101.6400,1.0
101.6600,1.0
101.6800,1.0
101.7000,0.0
101.7200,1.0
101.7400,1.0
101.7600,1.0
101.7800,2.0
101.8000,1.0
101.8200,1.0
101.8400,1.0
101.8600,0.0
101.8800,3.0
101.9000,0.0
101.9200,2.0
101.9400,0.0
101.9600,3.0
101.9800,1.0
102.0000,3.0
102.0200,1.0
102.0400,3.0
102.0600,1.0
102.0800,1.0
102.1000,1.0
102.1200,2.0
102.1400,0.0
102.1600,0.0
102.1800,2.0
102.2000,1.0
102.2200,0.0
102.2400,1.0
102.2600,1.0
102.2800,1.0
102.3000,1.0
102.3200,0.0
102.3400,0.0
102.3600,1.0
102.3800,2.0
102.4000,3.0
102.4200,1.0
102.4400,1.0
102.4600,2.0
102.4800,1.0
102.5000,2.0
102.5200,0.0
102.5400,0.0
102.5600,3.0
102.5800,5.0
102.6000,1.0
102.6200,0.0
102.6400,1.0
102.6600,1.0
102.6800,0.0
102.7000,1.0
102.7200,1.0
102.7400,3.0
102.7600,0.0
102.7800,2.0
102.8000,0.0
102.8200,0.0
102.8400,1.0
102.8600,1.0
102.8800,1.0
102.9000,0.0
102.9200,3.0
102.9400,1.0
102.9600,2.0
102.9800,1.0
103.0000,1.0
103.0200,1.0
103.0400,2.0
103.0600,3.0
103.0800,2.0
103.1000,2.0
103.1200,0.0
103.1400,0.0
103.1600,3.0
103.1800,1.0
103.2000,1.0
103.2200,0.0
103.2400,0.0
103.2600,0.0
103.2800,3.0
103.3000,1.0
103.3200,2.0
103.3400,1.0
103.3600,1.0
103.3800,1.0
103.4000,0.0
103.4200,0.0
103.4400,1.0
103.4600,1.0
103.4800,0.0
103.5000,1.0
103.5200,1.0
103.5400,2.0
103.5600,0.0
103.5800,1.0
103.6000,1.0
103.6200,1.0
103.6400,0.0
103.6600,1.0
103.6800,2.0
103.7000,0.0
103.7200,0.0
103.7400,0.0
103.7600,0.0
103.7800,2.0
103.8000,1.0
103.8200,2.0
103.8400,3.0
103.8600,0.0
103.8800,1.0
103.9000,1.0
103.9200,1.0
103.9400,1.0
103.9600,1.0
103.9800,0.0
104.0000,1.0
104.0200,0.0
104.0400,1.0
104.0600,0.0
104.0800,2.0
104.1000,0.0
104.1200,1.0
104.1400,0.0
104.1600,1.0
104.1800,2.0
104.2000,0.0
104.2200,0.0
104.2400,1.0
104.2600,2.0
104.2800,0.0
104.3000,1.0
104.3200,1.0
104.3400,0.0
104.3600,1.0
104.3800,1.0
104.4000,2.0
104.4200,2.0
104.4400,1.0
104.4600,2.0
104.4800,1.0
104.5000,2.0
104.5200,0.0
104.5400,0.0
104.5600,0.0
104.5800,2.0
104.6000,2.0
104.6200,1.0
104.6400,1.0
104.6600,2.0
104.6800,0.0
104.7000,1.0
104.7200,1.0
104.7400,0.0
104.7600,1.0
104.7800,0.0
104.8000,0.0
104.8200,2.0
104.8400,2.0
104.8600,2.0
104.8800,0.0
104.9000,0.0
104.9200,1.0
104.9400,1.0
104.9600,0.0
104.9800,1.0
105.0000,2.0
105.0200,0.0
105.0400,0.0
105.0600,1.0
105.0800,2.0
105.1000,1.0
105.1200,2.0
105.1400,1.0
105.1600,2.0
105.1800,1.0
105.2000,1.0
105.2200,1.0
105.2400,5.0
105.2600,0.0
105.2800,0.0
105.3000,2.0
105.3200,1.0
105.3400,0.0
105.3600,0.0
105.3800,2.0
105.4000,0.0
105.4200,1.0
105.4400,3.0
105.4600,1.0
105.4800,1.0
105.5000,2.0
105.5200,1.0
105.5400,1.0
105.5600,2.0
105.5800,1.0
105.6000,1.0
105.6200,1.0
105.6400,1.0
105.6600,0.0
105.6800,0.0
105.7000,2.0
105.7200,0.0
105.7400,2.0
105.7600,1.0
105.7800,1.0
105.8000,1.0
105.8200,2.0
105.8400,1.0
105.8600,1.0
105.8800,0.0
105.9000,0.0
105.9200,1.0
105.9400,1.0
105.9600,1.0
105.9800,0.0
106.0000,1.0
106.0200,0.0
106.0400,1.0
106.0600,0.0
106.0800,0.0
106.1000,2.0
106.1200,1.0
106.1400,1.0
106.1600,0.0
106.1800,0.0
106.2000,0.0
106.2200,1.0
106.2400,0.0
106.2600,1.0
106.2800,1.0
106.3000,1.0
106.3200,0.0
106.3400,1.0
106.3600,2.0
106.3800,0.0
106.4000,1.0
106.4200,1.0
106.4400,3.0
106.4600,1.0
106.4800,1.0
106.5000,1.0
106.5200,0.0
106.5400,0.0
106.5600,1.0
106.5800,1.0
106.6000,4.0
106.6200,4.0
106.6400,4.0
106.6600,3.0
106.6800,4.0
106.7000,3.0
106.7200,0.0
106.7400,0.0
106.7600,0.0
106.7800,2.0
106.8000,3.0
106.8200,3.0
106.8400,4.0
106.8600,2.0
106.8800,0.0
106.9000,3.0
106.9200,3.0
106.9400,1.0
106.9600,2.0
106.9800,1.0
107.0000,1.0
107.0200,0.0
107.0400,1.0
107.0600,1.0
107.0800,1.0
107.1000,0.0
107.1200,1.0
107.1400,0.0
107.1600,0.0
107.1800,1.0
107.2000,3.0
107.2200,2.0
107.2400,0.0
107.2600,1.0
107.2800,0.0
107.3000,0.0
107.3200,1.0
107.3400,1.0
107.3600,0.0
107.3800,0.0
107.4000,1.0
107.4200,1.0
107.4400,2.0
107.4600,1.0
107.4800,2.0
107.5000,0.0
107.5200,0.0
107.5400,2.0
107.5600,1.0
107.5800,1.0
107.6000,2.0
107.6200,0.0
107.6400,2.0
107.6600,3.0
107.6800,2.0
107.7000,1.0
107.7200,2.0
107.7400,2.0
107.7600,1.0
107.7800,1.0
107.8000,0.0
107.8200,0.0
107.8400,1.0
107.8600,2.0
107.8800,1.0
107.9000,0.0
107.9200,0.0
107.9400,0.0
107.9600,2.0
107.9800,0.0
108.0000,1.0
108.0200,1.0
108.0400,0.0
108.0600,1.0
108.0800,0.0
108.1000,0.0
108.1200,1.0
108.1400,1.0
108.1600,1.0
108.1800,1.0
108.2000,4.0
108.2200,1.0
108.2400,4.0
108.2600,2.0
108.2800,0.0
108.3000,2.0
108.3200,0.0
108.3400,1.0
108.3600,0.0
108.3800,1.0
108.4000,1.0
108.4200,1.0
108.4400,2.0
108.4600,2.0
108.4800,0.0
108.5000,0.0
108.5200,1.0
108.5400,0.0
108.5600,1.0
108.5800,1.0
108.6000,3.0
108.6200,1.0
108.6400,1.0
108.6600,2.0
108.6800,1.0
108.7000,1.0
108.7200,1.0
108.7400,1.0
108.7600,2.0
108.7800,1.0
108.8000,1.0
108.8200,0.0
108.8400,1.0
108.8600,1.0
108.8800,3.0
108.9000,2.0
108.9200,1.0
108.9400,1.0
108.9600,1.0
108.9800,1.0
109.0000,2.0
109.0200,1.0
109.0400,1.0
109.0600,2.0
109.0800,0.0
109.1000,2.0
109.1200,2.0
109.1400,2.0
109.1600,1.0
109.1800,1.0
109.2000,3.0
109.2200,1.0
109.2400,0.0
109.2600,1.0
109.2800,0.0
109.3000,4.0
109.3200,2.0
109.3400,0.0
109.3600,2.0
109.3800,1.0
109.4000,2.0
109.4200,2.0
109.4400,0.0
109.4600,0.0
109.4800,2.0
109.5000,1.0
109.5200,1.0
109.5400,3.0
109.5600,2.0
109.5800,2.0
109.6000,0.0
109.6200,2.0
109.6400,2.0
109.6600,0.0
109.6800,1.0
109.7000,1.0
109.7200,1.0
109.7400,0.0
109.7600,1.0
109.7800,1.0
109.8000,1.0
109.8200,0.0
109.8400,2.0
109.8600,2.0
109.8800,1.0
109.9000,1.0
109.9200,0.0
109.9400,1.0
109.9600,2.0
109.9800,0.0
110.0000,3.0
110.0200,2.0
110.0400,1.0
110.0600,2.0
110.0800,1.0
110.1000,2.0
110.1200,0.0
110.1400,0.0
110.1600,4.0
110.1800,0.0
110.2000,0.0
110.2200,1.0
110.2400,1.0
110.2600,1.0
110.2800,3.0
110.3000,0.0
110.3200,1.0
110.3400,2.0
110.3600,2.0
110.3800,0.0
110.4000,3.0
110.4200,1.0
110.4400,1.0
110.4600,1.0
110.4800,1.0
110.5000,1.0
110.5200,1.0
110.5400,2.0
110.5600,1.0
110.5800,1.0
110.6000,2.0
110.6200,0.0
110.6400,3.0
110.6600,2.0
110.6800,0.0
110.7000,0.0
110.7200,3.0
110.7400,1.0
110.7600,0.0
110.7800,0.0
110.8000,1.0
110.8200,2.0
110.8400,1.0
110.8600,1.0
110.8800,0.0
110.9000,2.0
110.9200,5.0
110.9400,1.0
110.9600,1.0
110.9800,4.0
111.0000,2.0
111.0200,0.0
111.0400,2.0
111.0600,0.0
111.0800,1.0
111.1000,1.0
111.1200,0.0
111.1400,1.0
111.1600,0.0
111.1800,1.0
111.2000,0.0
111.2200,1.0
111.2400,1.0
111.2600,0.0
111.2800,2.0
111.3000,1.0
111.3200,3.0
111.3400,0.0
111.3600,1.0
111.3800,1.0
111.4000,0.0
111.4200,0.0
111.4400,1.0
111.4600,0.0
111.4800,1.0
111.5000,4.0
111.5200,2.0
111.5400,0.0
111.5600,1.0
111.5800,0.0
111.6000,0.0
111.6200,3.0
111.6400,0.0
111.6600,0.0
111.6800,1.0
111.7000,1.0
111.7200,1.0
111.7400,0.0
111.7600,1.0
111.7800,1.0
111.8000,1.0
111.8200,0.0
111.8400,0.0
111.8600,0.0
111.8800,2.0
111.9000,0.0
111.9200,0.0
111.9400,3.0
111.9600,1.0
111.9800,0.0
112.0000,3.0
112.0200,0.0
112.0400,1.0
112.0600,1.0
112.0800,4.0
112.1000,1.0
112.1200,1.0
112.1400,3.0
112.1600,1.0
112.1800,2.0
112.2000,1.0
112.2200,0.0
112.2400,2.0
112.2600,2.0
112.2800,2.0
112.3000,2.0
112.3200,0.0
112.3400,2.0
112.3600,0.0
112.3800,0.0
112.4000,2.0
112.4200,1.0
112.4400,0.0
112.4600,0.0
112.4800,0.0
112.5000,1.0
112.5200,1.0
112.5400,2.0
112.5600,0.0
112.5800,2.0
112.6000,3.0
112.6200,1.0
112.6400,2.0
112.6600,1.0
112.6800,1.0
112.7000,0.0
112.7200,2.0
112.7400,1.0
112.7600,1.0
112.7800,0.0
112.8000,1.0
112.8200,0.0
112.8400,1.0
112.8600,1.0
112.8800,3.0
112.9000,0.0
112.9200,2.0
112.9400,2.0
112.9600,3.0
112.9800,2.0
113.0000,2.0
113.0200,0.0
113.0400,0.0
113.0600,0.0
113.0800,3.0
113.1000,0.0
113.1200,0.0
113.1400,0.0
113.1600,1.0
113.1800,2.0
113.2000,0.0
113.2200,1.0
113.2400,4.0
113.2600,0.0
113.2800,1.0
113.3000,1.0
113.3200,4.0
113.3400,0.0
113.3600,0.0
113.3800,1.0
113.4000,1.0
113.4200,1.0
113.4400,3.0
113.4600,1.0
113.4800,0.0
113.5000,1.0
113.5200,3.0
113.5400,2.0
113.5600,1.0
113.5800,0.0
113.6000,1.0
113.6200,1.0
113.6400,0.0
113.6600,0.0
113.6800,0.0
113.7000,2.0
113.7200,1.0
113.7400,3.0
113.7600,1.0
113.7800,2.0
113.8000,0.0
113.8200,0.0
113.8400,1.0
113.8600,1.0
113.8800,0.0
113.9000,3.0
113.9200,0.0
113.9400,0.0
113.9600,0.0
113.9800,0.0
114.0000,3.0
114.0200,1.0
114.0400,2.0
114.0600,3.0
114.0800,2.0
114.1000,2.0
114.1200,1.0
114.1400,2.0
114.1600,0.0
114.1800,2.0
114.2000,0.0
114.2200,1.0
114.2400,0.0
114.2600,1.0
114.2800,0.0
114.3000,5.0
114.3200,0.0
114.3400,0.0
114.3600,3.0
114.3800,0.0
114.4000,1.0
114.4200,2.0
114.4400,1.0
114.4600,2.0
114.4800,2.0
114.5000,0.0
114.5200,1.0
114.5400,1.0
114.5600,0.0
114.5800,2.0
114.6000,1.0
114.6200,0.0
114.6400,1.0
114.6600,1.0
114.6800,1.0
114.7000,1.0
114.7200,3.0
114.7400,3.0
114.7600,2.0
114.7800,1.0
114.8000,1.0
114.8200,1.0
114.8400,0.0
114.8600,1.0
114.8800,3.0
114.9000,2.0
114.9200,0.0
114.9400,3.0
114.9600,1.0
114.9800,1.0
115.0000,1.0
115.0200,1.0
115.0400,0.0
115.0600,0.0
115.0800,2.0
115.1000,2.0
115.1200,1.0
115.1400,3.0
115.1600,1.0
115.1800,2.0
115.2000,1.0
115.2200,0.0
115.2400,0.0
115.2600,1.0
115.2800,2.0
115.3000,1.0
115.3200,1.0
115.3400,3.0
115.3600,2.0
115.3800,2.0
115.4000,2.0
115.4200,0.0
115.4400,1.0
115.4600,1.0
115.4800,1.0
115.5000,3.0
115.5200,2.0
115.5400,2.0
115.5600,1.0
115.5800,0.0
115.6000,0.0
115.6200,1.0
115.6400,0.0
115.6600,1.0
115.6800,2.0
115.7000,0.0
115.7200,2.0
115.7400,2.0
115.7600,0.0
115.7800,2.0
115.8000,3.0
115.8200,3.0
115.8400,1.0
115.8600,0.0
115.8800,0.0
115.9000,1.0
115.9200,0.0
115.9400,0.0
115.9600,4.0
115.9800,2.0
116.0000,0.0
116.0200,1.0
116.0400,1.0
116.0600,5.0
116.0800,0.0
116.1000,1.0
116.1200,1.0
116.1400,3.0
116.1600,4.0
116.1800,0.0
116.2000,0.0
116.2200,1.0
116.2400,4.0
116.2600,6.0
116.2800,3.0
116.3000,2.0
116.3200,1.0
116.3400,1.0
116.3600,2.0
116.3800,2.0
116.4000,4.0
116.4200,1.0
116.4400,1.0
116.4600,2.0
116.4800,1.0
116.5000,0.0
116.5200,1.0
116.5400,4.0
116.5600,3.0
116.5800,2.0
116.6000,3.0
116.6200,2.0
116.6400,2.0
116.6600,1.0
116.6800,0.0
116.7000,2.0
116.7200,0.0
116.7400,2.0
116.7600,0.0
116.7800,2.0
116.8000,2.0
116.8200,1.0
116.8400,2.0
116.8600,3.0
116.8800,2.0
116.9000,0.0
116.9200,1.0
116.9400,3.0
116.9600,3.0
116.9800,0.0
117.0000,2.0
117.0200,0.0
117.0400,3.0
117.0600,3.0
117.0800,2.0
117.1000,1.0
117.1200,1.0
117.1400,1.0
117.1600,1.0
117.1800,1.0
117.2000,1.0
117.2200,1.0
117.2400,0.0
117.2600,1.0
117.2800,3.0
117.3000,1.0
117.3200,1.0
117.3400,2.0
117.3600,3.0
117.3800,2.0
117.4000,1.0
117.4200,1.0
117.4400,0.0
117.4600,2.0
117.4800,3.0
117.5000,3.0
117.5200,3.0
117.5400,1.0
117.5600,2.0
117.5800,1.0
117.6000,3.0
117.6200,0.0
117.6400,0.0
117.6600,2.0
117.6800,0.0
117.7000,1.0
117.7200,1.0
117.7400,4.0
117.7600,0.0
117.7800,1.0
117.8000,2.0
117.8200,0.0
117.8400,3.0
117.8600,2.0
117.8800,1.0
117.9000,3.0
117.9200,2.0
117.9400,7.0
117.9600,0.0
117.9800,5.0
118.0000,2.0
118.0200,1.0
118.0400,2.0
118.0600,1.0
118.0800,1.0
118.1000,3.0
118.1200,3.0
118.1400,2.0
118.1600,0.0
118.1800,1.0
118.2000,0.0
118.2200,1.0
118.2400,0.0
118.2600,1.0
118.2800,3.0
118.3000,0.0
118.3200,4.0
118.3400,2.0
118.3600,5.0
118.3800,0.0
118.4000,1.0
118.4200,1.0
118.4400,0.0
118.4600,2.0
118.4800,2.0
118.5000,1.0
118.5200,2.0
118.5400,0.0
118.5600,5.0
118.5800,1.0
118.6000,1.0
118.6200,4.0
118.6400,0.0
118.6600,1.0
118.6800,2.0
118.7000,3.0
118.7200,3.0
118.7400,2.0
118.7600,3.0
118.7800,1.0
118.8000,0.0
118.8200,0.0
118.8400,4.0
118.8600,3.0
118.8800,2.0
118.9000,1.0
118.9200,3.0
118.9400,1.0
118.9600,2.0
118.9800,2.0
119.0000,1.0
119.0200,1.0
119.0400,0.0
119.0600,2.0
119.0800,2.0
119.1000,1.0
119.1200,2.0
119.1400,1.0
119.1600,3.0
119.1800,0.0
119.2000,0.0
119.2200,1.0
119.2400,1.0
119.2600,2.0
119.2800,2.0
119.3000,2.0
119.3200,2.0
119.3400,4.0
119.3600,1.0
119.3800,2.0
119.4000,1.0
119.4200,0.0
119.4400,1.0
119.4600,3.0
119.4800,1.0
119.5000,3.0
119.5200,2.0
119.5400,1.0
119.5600,1.0
119.5800,3.0
119.6000,0.0
119.6200,4.0
119.6400,2.0
119.6600,1.0
119.6800,1.0
119.7000,1.0
119.7200,1.0
119.7400,3.0
119.7600,1.0
119.7800,2.0
119.8000,2.0
119.8200,2.0
119.8400,1.0
119.8600,0.0
119.8800,1.0
119.9000,0.0
119.9200,0.0
119.9400,0.0
119.9600,2.0
119.9800,2.0
120.0000,4.0
120.0200,2.0
120.0400,2.0
120.0600,5.0
120.0800,2.0
120.1000,1.0
120.1200,0.0
120.1400,4.0
120.1600,2.0
120.1800,1.0
120.2000,1.0
120.2200,2.0
120.2400,4.0
120.2600,5.0
120.2800,2.0
120.3000,4.0
120.3200,1.0
120.3400,0.0
120.3600,3.0
120.3800,3.0
120.4000,4.0
120.4200,2.0
120.4400,4.0
120.4600,2.0
120.4800,3.0
120.5000,5.0
120.5200,2.0
120.5400,3.0
120.5600,2.0
120.5800,3.0
120.6000,2.0
120.6200,4.0
120.6400,3.0
120.6600,2.0
120.6800,4.0
120.7000,2.0
120.7200,5.0
120.7400,1.0
120.7600,2.0
120.7800,3.0
120.8000,2.0
120.8200,3.0
120.8400,3.0
120.8600,2.0
120.8800,0.0
120.9000,2.0
120.9200,3.0
120.9400,3.0
120.9600,1.0
120.9800,2.0
121.0000,2.0
121.0200,4.0
121.0400,1.0
121.0600,3.0
121.0800,3.0
121.1000,2.0
121.1200,5.0
121.1400,3.0
121.1600,0.0
121.1800,3.0
121.2000,2.0
121.2200,2.0
121.2400,4.0
121.2600,1.0
121.2800,0.0
121.3000,3.0
121.3200,3.0
121.3400,2.0
121.3600,6.0
121.3800,2.0
121.4000,3.0
121.4200,3.0
121.4400,3.0
121.4600,2.0
121.4800,3.0
121.5000,4.0
121.5200,2.0
121.5400,4.0
121.5600,1.0
121.5800,5.0
121.6000,4.0
121.6200,3.0
121.6400,9.0
121.6600,3.0
121.6800,5.0
121.7000,2.0
121.7200,2.0
121.7400,6.0
121.7600,1.0
121.7800,4.0
121.8000,5.0
121.8200,3.0
121.8400,5.0
121.8600,1.0
121.8800,4.0
121.9000,3.0
121.9200,2.0
121.9400,4.0
121.9600,3.0
121.9800,3.0
122.0000,2.0
122.0200,3.0
122.0400,2.0
122.0600,3.0
122.0800,3.0
122.1000,2.0
122.1200,0.0
122.1400,6.0
122.1600,5.0
122.1800,5.0
122.2000,2.0
122.2200,3.0
122.2400,2.0
122.2600,3.0
122.2800,7.0
122.3000,6.0
122.3200,6.0
122.3400,4.0
122.3600,4.0
122.3800,1.0
122.4000,4.0
122.4200,3.0
